Bazaarvoice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
All Reviews Report;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Review ID;Submission Date;Initial Publish Date;Product ID;Product Name;Review Title;Review Text;Product Page URL;Review Authorization Source;Moderation Status;Content Codes;User ID;BV_FE_EXPAND;BV_FE_FAMILY;EAN;Category;Category ID;Top Level Category;Top Level Category ID;"Category
Hierarchy";Product Brand;Featured Badge;Staff Badge;Expert Badge;Merit Rank;Is a Ratings-Only Review;User Nickname;User Location;Shared Review with Facebook;Review Published Email;Review Commented Email;Overall Rating;Recommend to a Friend;Pros;Cons;Client Comments;Photo 1;Photo 2;Video 1;# of Comments;"# of Comments
Approved";"# of Comments
Rejected";"# of Comments
in Moderation";"# of Comments 
with Photo";"# of Comments 
with Video";"# of Helpful
Votes";"# of Not Helpful
Votes";"# of Inappropriate
Votes";Client Response 1;Response Department 1;Response Name 1;Response Type 1;Age;Using Mugler for;Gender;Received an incentive for this review;Verified Purchaser;Net Promoter Score;Net Promoter Comment;Campaign ID;Locale;Originating Domain;Display Code;Session Parameters
195120026;1/7/2018;1/9/2018;M020604008;ANGEL Addict Deluxe Gift Set;Canny good like;Our lass says it's canny good like, mind you, she could fill a bath with the amout of Angel she got for crimbo;https://www.mugler.co.uk/angel-addict-deluxe-gift-set/M020604008.html;SITE;APPROVED;;TMGUK004537384;BV_FE_FAMILY:M020604008;M020604008;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;;;Muddywellies26;Uk;0;No;Yes;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;36-45;4-10 years;Male;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
195034447;1/5/2018;1/7/2018;M020604008;ANGEL Addict Deluxe Gift Set;I love angel;"I love angel it’s so clean and fresh smells never change, i’ve tried orther perfumes but always go back to angel 
Thank you";https://www.mugler.co.uk/angel-addict-deluxe-gift-set/M020604008.html;SITE;APPROVED;;TMGUK004339355;BV_FE_FAMILY:M020604008;M020604008;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;;;Mary7;;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;4-10 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
194883871;1/1/2018;1/3/2018;M020604008;ANGEL Addict Deluxe Gift Set;Fabulious darling.;"Excellent value product. Refillable star excellent. 
 Along with the small samples , big value, so handy in your bag 
for weekends away.";https://www.mugler.co.uk/angel-addict-deluxe-gift-set/M020604008.html;SITE;APPROVED;;denenugu1NhfebcbiyXrGsgoaY;BV_FE_FAMILY:M020604008;M020604008;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;;;Perfume18;;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;11-25 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
194680731;12/26/2017;12/28/2017;M020604008;ANGEL Addict Deluxe Gift Set;You Must use the Big Box to support the Bottle;Excellent Gift set. However to support the refill Bottle you must use the very big Gift Set box to hold the non standing five pointed Star. Instead it's now supported by two heavy books.;https://www.mugler.co.uk/angel-addict-deluxe-gift-set/M020604008.html;SITE;APPROVED;;TMGUK00027879;BV_FE_FAMILY:M020604008;M020604008;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;;;WhiteL;Wirral Uk;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;4-10 years;Male;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
194222916;12/15/2017;12/17/2017;M020604008;ANGEL Addict Deluxe Gift Set;Great value.;"Really pleased with the service, product and price.

Exactly as described, extremely well presented, just what I wanted for the significant others Xmas present.

 I'm sure she will love it.";https://www.mugler.co.uk/angel-addict-deluxe-gift-set/M020604008.html;SITE;APPROVED;;TMGUK004524424;BV_FE_FAMILY:M020604008;M020604008;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;;;MickCY;Hartlepool;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;66 or over;Less than 1 year;Male;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
195497443;1/17/2018;1/17/2018;M020604007;Angel Addict Gift Set;Angel Gift Set;Beautifully packaged, good value for money with Angel perfume, body lotion and shower gel. I love this perfume and i'm sure you will.;https://www.mugler.co.uk/angel-addict-gift-set/M020604007.html;SITE;APPROVED;;TMGUK001712355;BV_FE_FAMILY:M020604007;M020604007;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;;;Lorraine26;Durham, UK;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;1-3 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
194860448;12/31/2017;1/2/2018;M020604007;Angel Addict Gift Set;Fantastic;This is a fantastic set. I am totally addicted to Angel have been for years. I have tried many other perfumes but always have my Angel in reserve as I have never found a perfume that I can't smell on me when wearing. I am constantly getting compliments on how I smell so nice and fresh. Love Thierry Muglar Angel Addicted please keep it on the market....forever;https://www.mugler.co.uk/angel-addict-gift-set/M020604007.html;SITE;APPROVED;;adUvxIFuhnH7OVDbaZsdCF1eYa;BV_FE_FAMILY:M020604007;M020604007;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;;;Ollie;Scotland;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;11-25 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
194670042;12/26/2017;12/28/2017;M020604007;Angel Addict Gift Set;Angel perfume;Great value.Got gift set and lots of free samples!;https://www.mugler.co.uk/angel-addict-gift-set/M020604007.html;SITE;APPROVED;;TMGUK004527093;BV_FE_FAMILY:M020604007;M020604007;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;;;Bella3777;England, UK;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;4-10 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
194368826;12/18/2017;12/19/2017;M020604007;Angel Addict Gift Set;Offers;Pleased with set but un able to claim the offers available..second time this has happened when ordering.;https://www.mugler.co.uk/angel-addict-gift-set/M020604007.html;SITE;APPROVED;ABC;TMGUK004325374;BV_FE_FAMILY:M020604007;M020604007;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;Top 250;;Alison;Scotland;0;Yes;Yes;4;Yes;;;12/19/2017 03:45 (Shanice) Approved by client;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
193807410;12/4/2017;12/5/2017;M020604007;Angel Addict Gift Set;never arrived;would have loved to be able to review but it didn't arrive and no resolution after 20 days;https://www.mugler.co.uk/angel-addict-gift-set/M020604007.html;SITE;REJECTED;SI VAC PUX;TMGUK004119358;BV_FE_FAMILY:M020604007;M020604007;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;;;Bella2;uk;0;Yes;Yes;1;No;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;4-10 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
196813348;2/10/2018;2/10/2018;M020403071;Angel Arty Collector;Arty Cover for Angel;"I bought this as an impulse buy and I'm glad that I did. However, I didn't realise that the cover was only on one side of the bottle, which should teach me to actually look at the box more carefully!
Anyway, the cover itself was very nice and it looks quite interesting. For me, it's the nicest of the covers available now, with the exception being the black one.";http://www.mugler.co.uk/angel-arty-collector/M020403071.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;tnts6cscvtod3y2mz9e8km2if;BV_FE_FAMILY:M020403071;M020403071;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;Number One;;Mousethatroars;Gloucestershire, UK;0;Yes;Yes;4;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;4-10 years;Female;;;;;BV_RATING_SUMMARY;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
196631220;2/7/2018;2/7/2018;M020403071;Angel Arty Collector;Love it;I love Angel, the cover dresses my current bottle beautifully.;http://www.mugler.co.uk/angel-arty-collector/M020403071.html;SITE;APPROVED;;abQdc0W19hM92X5UA8hYLqQUr9;BV_FE_FAMILY:M020403071;M020403071;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;;;Jane;UK;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;4-10 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
197453976;2/20/2018;2/20/2018;M020604026;ANGEL Arty Collector Gift Set;Christmas gift;Christmas gift for an Angel fan so this was well received. Can’t comment if it fits properly though.;https://www.mugler.co.uk/angel-arty-collector-gift-set/M020604026.html;SITE;APPROVED;;TMGUK003683356;BV_FE_FAMILY:M020604026;M020604026;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;Top 100;;Swalsh;;0;Yes;Yes;4;Yes;;;;;;;0;0;0;0;0;0;0;1;0;;;;;36-45;4-10 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
195038269;1/5/2018;1/7/2018;M020604026;ANGEL Arty Collector Gift Set;Great item;Is funky and looks amazing with the new colourful case. I just love angel and this is something new and great to add to my collection.;https://www.mugler.co.uk/angel-arty-collector-gift-set/M020604026.html;SITE;APPROVED;;TMGUK004543417;BV_FE_FAMILY:M020604026;M020604026;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;;;Vendula;Wareham, UK;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;1;0;;;;;26-35;4-10 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
171185360;2/7/2017;2/8/2017;M020403050;Angel Box of Stars Gift Set;Angel box of stars;A lovely set beautifully boxed.A perfume you never tire of perfect for day and night.;https://www.mugler.co.uk/angel-box-of-stars-gift-set/M020403050.html;SITE;APPROVED;;TMGUK003790859;BV_FE_FAMILY:M020403050;M020403050;;;privateSale_TMUK;;privateSale_TMUK;;MUGLER;;;;Top 100;;Angeleyes2017;Cornwall;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;4-10 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
168107872;1/16/2017;1/16/2017;M020403050;Angel Box of Stars Gift Set;Can't wear anything but Angel.;Everyone who knows me knows I'm synonymous with Angel perfume. I've been wearing it since it was first introduced. So, I obviously loved the perfume and shower products in this set. This is the first time I've bought from the Mugler website and everything went perfectly. My only gripe was that I found the same products (just differently shaped box) in Boots for nearly £10 less. I bought that too obviously.;https://www.mugler.co.uk/angel-box-of-stars-gift-set/M020403050.html;SITE;APPROVED;;ac33tWd8n5wacoVtAo5KwE9qxu;BV_FE_FAMILY:M020403050;M020403050;;;privateSale_TMUK;;privateSale_TMUK;;MUGLER;;;;;;LEParisienne;;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;More than 25 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
197691438;3/1/2018;3/1/2018;M020604014;ANGEL Couture Gift Set;Angel gift set;"I bought a Angel gift set for my wife. She was over the moon with the quality and free gifts which came with it. Amazing value and prompt delivery.
Many thanks Mugler.";https://www.mugler.co.uk/angel-couture-gift-set/M020604014.html;SITE;APPROVED;;TMGUK003572359;BV_FE_FAMILY:M020604014;M020604014;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;;;Gary66;;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;More than 25 years;Male;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
196956885;2/14/2018;2/14/2018;M020604014;ANGEL Couture Gift Set;Beautiful;My husband brought this for me as I had received a sample. It is absolutely lush, the scent stays for ages!! Love it x;https://www.mugler.co.uk/angel-couture-gift-set/M020604014.html;SITE;APPROVED;;TMGUK004318856;BV_FE_FAMILY:M020604014;M020604014;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;Top 100;;Halesmoran1;Torquay, UK;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;1-3 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
192548596;11/7/2017;11/7/2017;M020604014;ANGEL Couture Gift Set;ANGEL;I am over the moon with the above product i recently purchased - it is a present for my daughter for Christmas- the couture toiletry bag was a bonus - the product was safely delivered in the time advised and well packaged - I can recommend Mugler perfumes.;https://www.mugler.co.uk/angel-couture-gift-set/M020604014.html;SITE;APPROVED;;abwW38IoQ9aDmW9NtBMxIgCY7u;BV_FE_FAMILY:M020604014;M020604014;;Sets;W4113;Perfume;4000;Perfume > Women's Perfume > Angel Perfume > Sets;MUGLER;;;;;;Cass;Kent, England;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;2;0;0;;;;;66 or over;11-25 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
185178539;8/21/2017;8/22/2017;M020003075;ANGEL Delights Deluxe Gift Set;Angel;My wife's favourite and I love the smell. When she gets the additonal items she loves them and as delivery is so quick it's very convenient. Taking nothing away from Alien of course her second favouritr.;https://www.mugler.co.uk/angel-delights-deluxe-gift-set/M020003075.html;SITE;APPROVED;ABC;TMGUK003826355;BV_FE_FAMILY:M020003075;M020003075;;Gifts & Sets;W4190;Perfume;4000;Perfume > Women's Perfume > Gifts & Sets;;;;;Top 250;;grhmcryr;Gateshead, UK;0;Yes;Yes;5;Yes;;;08/22/2017 04:50 (thierrymugler-en_gb) Approved by client;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;11-25 years;Male;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
211865547;8/7/2019;8/8/2019;M020003076;ANGEL Delights Gift Set;;very happy with my perfume set I brought a month ago.;https://www.mugler.co.uk/fragrance/special-offers/private-sales/angel-delights-gift-set-M020003076.html;OTHER;APPROVED;;TMGUK005142221;BV_FE_FAMILY:M020003076;M020003076;;Private Sales;private-sales;Fragrance;fragrance;Fragrance > Special Offers > Private Sales;;;;;;;james4321;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;4-10 years;Female;;Yes;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
211669090;7/31/2019;7/31/2019;M020003076;ANGEL Delights Gift Set;Perfect;Bought this as a gift for daughter. She is very pleased with it.;https://www.mugler.co.uk/fragrance/special-offers/private-sales/angel-delights-gift-set-M020003076.html;OTHER;APPROVED;;TMGUK004682890;BV_FE_FAMILY:M020003076;M020003076;;Private Sales;private-sales;Fragrance;fragrance;Fragrance > Special Offers > Private Sales;;;;;;;Sarah777;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;4-10 years;Female;;Yes;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
195219922;1/11/2018;1/12/2018;M020003076;ANGEL Delights Gift Set;Angel Delights Gift Set;I was delighted with this gift set as a Christmas present, I'd just used the last of my precious bottle so was really pleased. The body lotion and shower gel are both lovely. I've used Angel for a few years now and nothing compares. Having said that I tried the sample of Aura and it's great!;https://www.mugler.co.uk/fragrance/special-offers/private-sales/angel-delights-gift-set-M020003076.html;SITE;APPROVED;;TMGUK003636860;BV_FE_FAMILY:M020003076;M020003076;;Private Sales;private-sales;Fragrance;fragrance;Fragrance > Special Offers > Private Sales;;;;;;;Heavenlylady;Tetford, Horncastle LN9 6QQ;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;4-10 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
195200093;1/10/2018;1/11/2018;M020003076;ANGEL Delights Gift Set;Bliss!;"If Angel was a man, I would marry it!
If Angel was a food, I would eat it whole!
If Angel was a drink, I would be drunk!";https://www.mugler.co.uk/fragrance/special-offers/private-sales/angel-delights-gift-set-M020003076.html;SITE;APPROVED;;TMGUK00074155;BV_FE_FAMILY:M020003076;M020003076;;Private Sales;private-sales;Fragrance;fragrance;Fragrance > Special Offers > Private Sales;;;;;Top 25;;Sandra;Scotland;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;11-25 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
183798432;7/30/2017;7/31/2017;M020003076;ANGEL Delights Gift Set;Angel gift set;"Not only do I feel beautiful wearing Mulgler Thierry Angel, with this beautiful Angel gift set complementary moisturiser and shower gel,,.i feel fantastic vibrant stunning and really do feel like a star 
 Thankyou so much Mulgler Thierry 
 Regards
 Patricia xx";https://www.mugler.co.uk/fragrance/special-offers/private-sales/angel-delights-gift-set-M020003076.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;a704pwh619issirjayc5epe71;BV_FE_FAMILY:M020003076;M020003076;;Private Sales;private-sales;Fragrance;fragrance;Fragrance > Special Offers > Private Sales;;;;;Top 100;;Patricia;England, UK;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;4-10 years;Female;;;;;BV_PRR_REVIEW_THANKYOU;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
183796249;7/30/2017;7/31/2017;M020003076;ANGEL Delights Gift Set;angel gift set;Yes i had this gift set bought for me at xmas absolutly love it xx;https://www.mugler.co.uk/fragrance/special-offers/private-sales/angel-delights-gift-set-M020003076.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;mbfm61zkfgibpevhr51c4cx0j;BV_FE_FAMILY:M020003076;M020003076;;Private Sales;private-sales;Fragrance;fragrance;Fragrance > Special Offers > Private Sales;;;;;Top 250;;eveluco;england;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;1-3 years;Female;;;;;BV_PRR_REVIEW_THANKYOU;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
178789971;5/7/2017;5/7/2017;M020003076;ANGEL Delights Gift Set;Favourite perfume;This will always get a great review from me as it is my favourite perfume of all time.I always receive lots of positive comments from people regarding my perfume - friends and total strangers.;https://www.mugler.co.uk/fragrance/special-offers/private-sales/angel-delights-gift-set-M020003076.html;SITE;APPROVED;;TMGUK00226363;BV_FE_FAMILY:M020003076;M020003076;;Private Sales;private-sales;Fragrance;fragrance;Fragrance > Special Offers > Private Sales;;;;;Top 50;;Dollface;Manchester;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;11-25 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
178785511;5/7/2017;5/7/2017;M020003076;ANGEL Delights Gift Set;Delightful;"A beautiful gift set, in a delightful box, with all the trimmings.
I have bought TM products for my wife for a number of years, for all different
occasions and she has always been delighted.";https://www.mugler.co.uk/fragrance/special-offers/private-sales/angel-delights-gift-set-M020003076.html;SITE;APPROVED;;TMGUK00191580;BV_FE_FAMILY:M020003076;M020003076;;Private Sales;private-sales;Fragrance;fragrance;Fragrance > Special Offers > Private Sales;;;;;;;Pedro;Wirral, Merseyside;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;1;0;;;;;66 or over;4-10 years;Male;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
213657056;10/19/2019;10/20/2019;M020604095;Angel Eau Croisière Eau de Toilette;Very uplifting !!!;Absolutely love this fragrance , it’s light and fresh and smells divine , now on my second bottle ,;https://www.mugler.co.uk/fragrance/women/angel-eau-croisiere/angel-eau-croisiere-eau-de-toilette-M020604095.html;OTHER;APPROVED;;TMGUK006377867;BV_FE_FAMILY:M020604095;M020604095;;Angel Eau Croisiere;angel-eau-croisiere;Fragrance;fragrance;Fragrance > Women > Angel Eau Croisiere;MUGLER;;;;;;Jules236;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;11-25 years;Female;;Yes;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
213129366;9/29/2019;9/29/2019;M020604095;Angel Eau Croisière Eau de Toilette;Lovely fragrance;Been toying with buying this for a while. So glad i did. Smells so lovelty and had great compliments about it too.;https://www.mugler.co.uk/fragrance/women/angel-eau-croisiere/angel-eau-croisiere-eau-de-toilette-M020604095.html;OTHER;APPROVED;;TMGUK005432372;BV_FE_FAMILY:M020604095;M020604095;;Angel Eau Croisiere;angel-eau-croisiere;Fragrance;fragrance;Fragrance > Women > Angel Eau Croisiere;MUGLER;;;;;;Tracey;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;4-10 years;Female;;Yes;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
212022249;8/14/2019;8/16/2019;M020604095;Angel Eau Croisière Eau de Toilette;Lovely Perfume;I bought this on the plane coming back from my holiday and am only sorry I didn't buy it before I went. The perfume is very summery but not too light - perfect!;https://www.mugler.co.uk/fragrance/women/angel-eau-croisiere/angel-eau-croisiere-eau-de-toilette-M020604095.html;OTHER;APPROVED;;TMGUK004579874;BV_FE_FAMILY:M020604095;M020604095;;Angel Eau Croisiere;angel-eau-croisiere;Fragrance;fragrance;Fragrance > Women > Angel Eau Croisiere;MUGLER;;;;;;Bridgejoy;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;66 or over;4-10 years;Female;Yes;;;;BV_REVIEW_DISPLAY;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
211871808;8/7/2019;8/8/2019;M020604095;Angel Eau Croisière Eau de Toilette;Absolutely beautiful summer/holiday fragrance!;I bought this the other day as well as my usual Angel EDP.  I was not sorry!  For Angel lovers this is a beautiful fragrance which is fruitier than the original.  It really does make you feel like you are away on holiday and this is the one I will be taking to Barbados with me!  I hope they continue it as it is a Limited Edition at mo.  Highly recommended ❤️;https://www.mugler.co.uk/fragrance/women/angel-eau-croisiere/angel-eau-croisiere-eau-de-toilette-M020604095.html;OTHER;APPROVED;;TMGUK005847367;BV_FE_FAMILY:M020604095;M020604095;;Angel Eau Croisiere;angel-eau-croisiere;Fragrance;fragrance;Fragrance > Women > Angel Eau Croisiere;MUGLER;;;;;;Luvgab;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;11-25 years;Female;Yes;;;;BV_RATING_SUMMARY;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
211869192;8/7/2019;8/8/2019;M020604095;Angel Eau Croisière Eau de Toilette;smells wonderful;I was very excited to try this new fragrance as i am a massive angel fan. The smell when applying is gorgeous, but sadly does not last half an hour. I have asked several people if they can smell my new perfume and all of them have said no. So i am very disappointed;https://www.mugler.co.uk/fragrance/women/angel-eau-croisiere/angel-eau-croisiere-eau-de-toilette-M020604095.html;OTHER;APPROVED;;TMGUK005137489;BV_FE_FAMILY:M020604095;M020604095;;Angel Eau Croisiere;angel-eau-croisiere;Fragrance;fragrance;Fragrance > Women > Angel Eau Croisiere;MUGLER;;;;;;Topgun;;0;Yes;Yes;2;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;11-25 years;Female;Yes;;;;BV_RATING_SUMMARY;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
211147045;7/11/2019;7/13/2019;M020604095;Angel Eau Croisière Eau de Toilette;Summer Angel;"Bought this on a whim and so happy with it.
Lemony fresh and a uniquely light scent.
Love it nearly but not as much as Angel because for me  that would be impossible";https://www.mugler.co.uk/fragrance/women/angel-eau-croisiere/angel-eau-croisiere-eau-de-toilette-M020604095.html;OTHER;APPROVED;;TMGUK003604363;BV_FE_FAMILY:M020604095;M020604095;;Angel Eau Croisiere;angel-eau-croisiere;Fragrance;fragrance;Fragrance > Women > Angel Eau Croisiere;MUGLER;;;;;;Mama;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;More than 25 years;Female;Yes;;;;BV_REVIEW_DISPLAY;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
209997426;6/11/2019;6/12/2019;M020604095;Angel Eau Croisière Eau de Toilette;Perfect;I am so happy with the perfume it smells amazing and if it isn’t a limited edition I will defiantly be purchasing it again because I’ve had so many compliments on how I smell whilst wearing it, service was perfect and loved my samples I got as I now want to buy one of them, just wish I could have got my bottle engraved because that would have made it extra special. Thank you;https://www.mugler.co.uk/fragrance/women/angel-eau-croisiere/angel-eau-croisiere-eau-de-toilette-M020604095.html;OTHER;APPROVED;;TMGUK005646374;BV_FE_FAMILY:M020604095;M020604095;;Angel Eau Croisiere;angel-eau-croisiere;Fragrance;fragrance;Fragrance > Women > Angel Eau Croisiere;MUGLER;;;;;;Poppysquire;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;1-3 years;Female;;Yes;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
209564671;5/27/2019;5/27/2019;M020604095;Angel Eau Croisière Eau de Toilette;Beautiful colours;The experience starts with a bottle which if you are used to Angel, will be familiar, however it is marvellously differentiated through colour.  The perfume itself is for the great summer - light, refreshing and very different to other Mugler scents.  I highly recommend this one;https://www.mugler.co.uk/fragrance/women/angel-eau-croisiere/angel-eau-croisiere-eau-de-toilette-M020604095.html;OTHER;APPROVED;;TMGUK004375869;BV_FE_FAMILY:M020604095;M020604095;;Angel Eau Croisiere;angel-eau-croisiere;Fragrance;fragrance;Fragrance > Women > Angel Eau Croisiere;MUGLER;;;;Top 100;;Elsieb;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;11-25 years;Female;;Yes;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
